customer_id,first_name,last_name,user_name,gender,ssn,birthdate,job,creditcard,ethnicity,married,income,education,source_id
578,Carla,Greene,greenarla640,U,590-76-7639,1923-09-22,Animator,38736661869656|03/25|VISA 16 digit,Black,S,325000,HS,6
579,Colleen,Lewis,lewisleen462,F,318-05-7489,1944-08-13,Community pharmacist,180009975547129|11/26|Mastercard,White,D,125000,AA,19
580,Douglas,Welch,welchglas714,M,458-70-7855,2017-10-01,Network engineer,6011492743268891|08/23|VISA 16 digit,White,M,800000,HS,3
581,Douglas,Welch,welchglas714,M,458-70-7855,2017-10-01,Network engineer,6011492743268891|08/23|VISA 16 digit,White,M,800000,HS,3
582,Bradley,Chandler,chanddley415,M,789-73-1720,1992-01-06,Scientist water quality,3566372093889569|10/26|Mastercard,Latino,M,450000,BA,26
583,Christopher,Jackson,jackspher992,M,599-65-3489,1912-06-15,Designer industrial/product,30155498021324|05/27|American Express,Black,M,50000,HS,32
584,Robert,Williams,willibert008,M,170-73-7913,1968-03-28,Accountant chartered certified,3542311538986696|10/29|VISA 16 digit,Black,D,550000,HS,26
585,Craig,Moyer,moyerraig914,M,625-34-6516,1925-04-21,Secretary/administrator,6541110222560906|07/23|VISA 16 digit,Other,D,350000,BA,40
586,Gabriel,Welch,welchriel979,M,825-33-2749,1916-10-28,Engineer civil (contracting),180075414696520|01/30|Maestro,Other,M,200000,HS,35
587,Susan,Villa,villausan223,F,238-43-4116,1911-09-22,Scientist water quality,4975038291825676208|03/24|JCB 16 digit,White,S,25000,AA,37
588,John,Tucker,tuckejohn806,U,579-30-0604,1999-11-07,Research scientist (medical),348232694188426|12/29|JCB 15 digit,Indian,S,400000,DR,30
589,Steven,Day,dayeven629,M,275-95-9441,1954-11-27,Management consultant,4342312700406554|01/24|Maestro,Latino,D,450000,MA,7
590,Joshua,Singh,singhshua619,M,355-39-7542,1952-11-17,Research scientist (life sciences),372932791673597|04/27|JCB 15 digit,Other,M,100000,AA,2
591,Steve,Wood,woodteve461,M,285-86-1296,2006-08-04,Engineer land,4364253598204747177|04/22|Diners Club,Black,S,450000,BA,28
592,Justin,Bailey,bailestin474,M,798-53-1165,1994-07-17,Engineering geologist,676252956559|04/29|American Express,Black,M,500000,HS,27
593,John,Taylor,taylojohn940,U,776-68-4636,1989-02-16,Media planner,30205833260812|01/22|American Express,White,M,325000,DR,11
594,Lori,Pineda,pinedlori880,F,084-16-0260,1975-07-24,Chief Marketing Officer,4376139767173028|11/25|VISA 19 digit,Latino,M,500000,BA,10
595,Thomas,Vargas,vargaomas954,U,592-58-4666,1993-08-04,Geoscientist,3570224346651599|05/27|VISA 16 digit,White,M,400000,MA,26
596,Kristopher,Figueroa,figuepher792,M,077-10-5424,1929-06-04,Therapist horticultural,345439846163222|01/31|JCB 16 digit,Black,U,100000,MA,44
597,Charles,Wright,wrighrles892,M,454-74-0157,1938-09-18,Police officer,4906409232345859599|10/28|JCB 16 digit,Other,D,225000,BA,34
598,Joshua,Patel,patelshua315,M,791-83-5131,1926-01-04,Engineer broadcasting (operations),4413662983213000|11/23|Maestro,Black,M,1000000,BA,15
599,Deanna,Nolan,nolananna056,F,546-95-5661,1908-12-23,Electrical engineer,213130976003952|01/25|VISA 16 digit,Black,D,450000,BA,36
600,Deanna,Nolan,nolananna056,F,546-95-5661,1908-12-23,Electrical engineer,213130976003952|01/25|VISA 16 digit,Black,D,450000,BA,36
601,Kyle,Lane,lanekyle269,M,721-03-2082,1995-12-11,Surveyor planning and development,4460753014211071|12/30|VISA 16 digit,Black,M,600000,MA,35
602,Tom,Rojas,rojastom108,M,878-98-7449,2008-02-08,Aid worker,213152743385652|07/25|Mastercard,White,M,125000,DR,3
603,Dennis,Ramirez,ramirnnis761,M,255-28-0059,1921-06-30,Optometrist,4696141054123|07/28|JCB 15 digit,Indian,M,300000,MA,5
604,Kenneth,Wilson,wilsoneth771,M,779-13-9708,2002-09-02,Teacher special educational needs,3594613121518316|02/23|Mastercard,Other,M,450000,HS,18
605,James,Walker,walkeames692,U,298-44-1122,1974-06-04,Geoscientist,375675971742438|04/27|American Express,Other,D,225000,BA,28
606,Jasmine,Butler,butlemine004,F,469-88-6837,1945-09-13,Interpreter,4997453181931088|06/23|VISA 19 digit,White,D,225000,HS,27
607,Jennifer,Espinoza,espinifer542,U,509-66-7062,1923-05-04,Telecommunications researcher,3537029038669276|06/23|American Express,Other,M,275000,DR,40
608,Valerie,Hodges,hodgeerie001,F,302-57-8209,1915-09-15,Commercial horticulturist,180047584992575|01/22|JCB 16 digit,Indian,S,800000,HS,9
609,Ryan,Pollard,pollaryan238,M,071-98-9043,1924-08-29,Designer television/film set,4864618427583311|04/22|Maestro,White,M,450000,HS,7
610,Jeff,Campbell,campbjeff258,M,848-67-8918,1910-04-02,Education officer environmental,213125369933641|03/28|VISA 16 digit,Latino,M,35000,DR,1
611,Jenna,Campbell,campbenna586,F,423-93-9797,1945-12-16,Chief Marketing Officer,3550138335892689|07/28|VISA 16 digit,Other,M,225000,BA,32
612,Jenna,Campbell,campbenna586,F,423-93-9797,1945-12-16,Chief Marketing Officer,3550138335892689|07/28|VISA 16 digit,Other,M,225000,BA,32
613,Brandy,Silva,silvaandy402,F,852-38-9421,1958-12-28,Production assistant television,3573686300106660|05/29|JCB 16 digit,White,M,600000,BA,33
614,Jordan,Fletcher,fletcrdan590,F,812-77-1753,1995-10-03,Engineer agricultural,4096572094930265|08/29|Mastercard,Black,U,75000,MA,43
615,Aaron,Pierce,piercaron106,M,767-64-1588,2001-01-22,Scientist research (life sciences),3595633916067492|01/26|VISA 16 digit,Other,M,125000,HS,16
616,Scott,Nelson,nelsocott902,M,268-77-8588,1969-03-15,Lexicographer,4012472577234346|10/29|JCB 16 digit,Other,S,275000,AA,34
617,Christine,Washington,washitine960,F,293-86-2631,1986-06-28,Architectural technologist,2489390598073345|01/23|VISA 16 digit,Other,M,100000,HS,1
618,Joseph,Peterson,peterseph145,M,336-92-6272,1954-01-08,Futures trader,4169323460465714|05/26|JCB 16 digit,White,S,50000,HS,19
619,Joseph,Peterson,peterseph145,M,336-92-6272,1954-01-08,Futures trader,4169323460465714|05/26|JCB 16 digit,White,S,50000,HS,19
620,William,Adams,adamsliam509,M,277-07-3566,1942-07-31,Company secretary,30020522169608|09/24|JCB 16 digit,Black,S,175000,DR,27
621,William,Adams,adamsliam509,M,277-07-3566,1942-07-31,Company secretary,30020522169608|09/24|JCB 16 digit,Black,S,175000,DR,27
622,James,Newton,newtoames437,M,228-39-8189,1910-04-06,Architect,3590304127626709|12/29|VISA 16 digit,White,D,125000,DR,20
623,Tonya,Rubio,rubioonya981,F,200-99-5252,2002-01-30,Exhibition designer,4959238895954310|05/27|JCB 16 digit,White,M,700000,AA,31
624,Devon,Lopez,lopezevon757,M,286-96-0695,1940-06-27,Administrator sports,2290159222006032|06/28|JCB 15 digit,White,M,225000,AA,37
625,Michael,Bell,bellhael919,M,264-29-8593,1985-07-25,Therapist speech and language,2221851352541119|02/30|VISA 16 digit,Black,M,325000,BA,37
626,Wayne,Olson,olsonayne984,M,461-15-7935,1930-03-27,Chief Marketing Officer,180001391744646|01/30|Maestro,Other,S,75000,BA,24
627,Michael,Powell,powelhael325,U,663-78-6280,1997-09-16,Surveyor commercial/residential,180052673352996|09/22|American Express,White,M,350000,MA,21
628,Mary,Lawrence,lawremary497,F,244-09-6012,1930-04-14,Surveyor commercial/residential,3596574844529436|12/28|JCB 16 digit,Black,M,225000,MA,18
629,James,Johnson,johnsames318,M,283-02-2238,2016-09-25,Town planner,4933839692439|09/26|American Express,Latino,D,500000,HS,7
630,Anna,Hernandez,hernaanna518,F,490-96-6179,1977-02-25,Scientist research (medical),4159342895871826418|02/29|JCB 16 digit,White,M,700000,MA,36
631,Anna,Hernandez,hernaanna518,F,490-96-6179,1977-02-25,Scientist research (medical),4159342895871826418|02/29|JCB 16 digit,White,M,700000,MA,36
632,Wesley,Arnold,arnolsley675,M,176-10-4256,1939-03-10,Building services engineer,4088767414702806164|09/29|JCB 15 digit,Other,M,200000,MA,32
633,Elizabeth,Garcia,garcibeth955,U,770-39-6690,1993-03-22,Scientist clinical (histocompatibility and immunogenetics),4702681432818|03/27|Maestro,Other,D,35000,HS,5
634,Elizabeth,Garcia,garcibeth955,U,770-39-6690,1993-03-22,Scientist clinical (histocompatibility and immunogenetics),4702681432818|03/27|Maestro,Other,D,35000,HS,5
635,Christopher,Perez,perezpher446,M,219-95-6058,1960-10-15,Garment/textile technologist,340355206334168|01/28|Diners Club,Other,M,25000,DR,18
636,Michelle,Harris,harrielle341,F,750-91-7836,1943-10-30,Teacher secondary school,4042772202733|10/22|Diners Club,Other,M,250000,HS,35
637,Christopher,Mejia,mejiapher500,M,650-50-8553,1973-11-20,Comptroller,3585921928745144|08/27|JCB 15 digit,White,M,600000,MA,6
638,Richard,Raymond,raymohard076,M,166-51-3966,1911-12-25,Research officer government,3522332554477836|08/26|Diners Club,Black,M,700000,HS,38
639,Derek,Nichols,nichoerek652,M,361-53-8214,2006-11-01,Air broker,4290567616360300|03/30|JCB 16 digit,White,M,500000,MA,38
640,Jessica,Kent,kentsica451,F,229-02-8848,2015-07-02,Financial planner,676364852357|06/28|American Express,Indian,M,35000,HS,13
641,Ronald,Boone,boonenald579,M,791-49-6981,2005-06-02,Engineer aeronautical,340476042260563|08/28|VISA 13 digit,Other,M,200000,BA,19
642,Robert,Meza,mezabert211,M,022-96-8685,1931-01-06,Water quality scientist,4321671296801535228|07/27|VISA 16 digit,Latino,M,275000,MA,37
643,Samantha,Bryant,bryanntha444,F,705-21-9470,1942-03-07,Copywriter advertising,6011060066574284|07/26|JCB 16 digit,White,M,75000,DR,42
644,Tammy,Woods,woodsammy592,F,722-86-1965,1931-09-14,Therapist music,502048782432|01/24|Maestro,Asian,D,100000,HS,6
645,Matthew,Franklin,frankthew811,M,790-26-5862,1991-08-05,Lawyer,4789957162229|07/24|JCB 16 digit,Other,M,175000,BA,27
646,Lynn,Walters,waltelynn984,F,297-47-8708,1984-04-04,Lobbyist,2281593275319713|06/24|Mastercard,Latino,M,550000,BA,15
647,Jason,Smith,smithason126,M,526-33-9724,1918-11-04,Education officer community,373382384473345|02/27|VISA 16 digit,Latino,M,150000,MA,37
648,Melanie,Herman,hermaanie899,F,356-50-5841,1960-10-30,Psychologist forensic,4940018848991039517|04/31|JCB 16 digit,Black,M,550000,BA,10
649,Benjamin,Martin,martiamin022,M,624-20-4178,1916-02-04,Rural practice surveyor,577718993337|02/22|JCB 15 digit,Other,M,100000,BA,33
650,Eric,Wilson,wilsoeric713,M,528-53-2972,2015-03-16,Producer radio,2271577529309309|12/29|VISA 16 digit,Black,M,300000,BA,11
651,Alejandra,Stone,stonendra324,F,845-45-9723,1959-03-29,Engineer automotive,501826416114|03/30|VISA 16 digit,Asian,M,125000,AA,6
652,Daniel,Dawson,dawsoniel418,M,029-16-0050,1957-12-08,Colour technologist,3588864419719292|04/29|Maestro,Asian,M,100000,BA,38
653,Keith,Santos,santoeith967,M,027-79-8157,1928-04-26,Theatre manager,3522222929211947|06/29|VISA 16 digit,White,D,225000,BA,3
654,Elizabeth,Pena,penabeth153,F,306-72-3765,1951-04-20,Public relations account executive,630430197396|11/30|VISA 16 digit,Black,M,350000,MA,16
655,Katie,Williams,williatie835,U,717-43-8178,1988-11-05,Air broker,4054131658422|06/25|American Express,White,M,1000000,BA,23
656,Angela,Smith,smithgela424,F,204-43-6812,2002-12-06,Engineer maintenance,377672276543775|11/26|Mastercard,Asian,M,125000,HS,9
657,Andrew,Morris,morridrew118,M,745-38-1075,1935-08-06,Oncologist,38793432885495|02/26|VISA 16 digit,Other,U,25000,BA,24
658,William,Martinez,martiliam597,M,435-53-6748,1970-03-04,Engineer civil (contracting),3528131859640823|07/26|VISA 19 digit,Other,D,500000,HS,11
659,Anthony,Moreno,morenhony486,U,157-26-6620,1988-10-11,Chiropractor,6011050763564670|03/26|VISA 19 digit,Asian,D,900000,MA,42
660,Rachel,Sawyer,sawyechel748,F,218-43-8871,2017-07-10,IT sales professional,371370655119806|09/26|Diners Club,White,M,75000,AA,22
661,Dominic,Stephens,stephinic980,M,084-70-9933,2004-11-04,Charity fundraiser,180070313820339|07/31|VISA 16 digit,Other,D,450000,HS,8
662,Travis,Cook,cookavis964,M,726-01-2532,1914-02-22,Armed forces technical officer,372974949013961|06/31|JCB 15 digit,Asian,M,550000,BA,30
663,Vicki,Becker,beckeicki522,F,099-92-5705,1999-04-20,Applications developer,4543348756425467|03/26|VISA 19 digit,Other,M,350000,BA,3
664,Tracy,Norris,norriracy359,F,843-40-4479,1914-03-18,IT technical support officer,4791499331885615|03/27|VISA 16 digit,Other,M,900000,MA,18
665,Devin,Jacobs,jacobevin522,M,820-13-2008,1972-06-02,Financial trader,6560933154802160|08/22|JCB 16 digit,Black,S,300000,HS,6
666,Steven,Phillips,philleven735,M,681-68-0911,1912-04-07,Outdoor activities/education manager,4742450570003337|08/31|VISA 16 digit,Other,S,400000,MA,32
667,Debbie,Howard,howarbbie332,U,664-15-5814,1937-01-28,Nurse mental health,4073428807965717|12/27|JCB 16 digit,Black,M,275000,BA,10
668,Michael,Rodriguez,rodrihael387,M,611-38-9823,1927-05-10,Teacher special educational needs,3511797746817938|12/30|JCB 16 digit,Black,M,1000000,DR,24
669,Deborah,Smith,smithorah756,F,238-39-7868,1997-06-26,Surveyor planning and development,4912180719820135|05/28|JCB 16 digit,Other,M,175000,MA,15
670,Timothy,West,westothy957,M,832-29-7164,1906-12-31,Software engineer,4283399656273324836|07/23|VISA 13 digit,White,M,125000,HS,16
671,Thomas,Massey,masseomas772,M,199-92-7602,2005-04-12,Paramedic,2241871650780629|02/24|Mastercard,Other,U,35000,MA,13
672,Sherri,Daniel,danieerri762,F,795-59-7061,2009-10-07,Fish farm manager,501827878437|04/28|JCB 16 digit,Black,M,400000,HS,34
673,Brandi,Williams,williandi167,U,040-35-1959,1982-10-04,Teacher special educational needs,564500258863|05/29|VISA 16 digit,Latino,D,450000,MA,26
674,Joseph,Mcdonald,mcdonseph303,M,650-07-6569,2008-09-17,Hotel manager,374025326246001|08/25|VISA 16 digit,White,M,700000,AA,11
675,Logan,Payne,payneogan153,M,125-29-3445,1948-11-16,Museum education officer,4899367991533547|05/29|Mastercard,Indian,M,325000,HS,20
676,Charles,Mcclure,mcclurles453,M,202-66-4590,1959-10-11,Media planner,4884118342470989|01/22|JCB 15 digit,Latino,M,125000,HS,43
677,Cameron,Mullins,mullieron977,M,252-11-5614,1929-01-16,Surveyor building,4966958466973034286|07/30|VISA 13 digit,Other,M,1000000,HS,8
678,Blake,Cruz,cruzlake362,M,224-99-4831,1973-08-05,Psychiatric nurse,6509865447024059|09/22|VISA 19 digit,Indian,M,175000,BA,25
679,Joshua,Ortiz,ortizshua980,M,452-17-0149,1936-05-15,Scientist research (physical sciences),675962962022|05/30|Diners Club,Black,M,250000,BA,16
680,Robert,Hull,hullbert696,M,075-30-1868,2013-11-20,Customer service manager,6501937239602554|01/25|VISA 19 digit,Other,M,800000,HS,26
681,Edward,Mccarty,mccarward776,U,237-30-2080,2013-09-18,Designer fashion/clothing,30241170117307|08/29|American Express,White,D,150000,MA,2
682,Barbara,Johnson,johnsbara044,F,833-70-1792,1961-06-20,Personnel officer,342514775239764|04/27|Maestro,Latino,M,200000,HS,16
683,Gregory,Fischer,fischgory062,M,084-96-7727,1959-07-24,Financial manager,060419101260|12/28|VISA 19 digit,Black,M,200000,HS,39
684,Caitlin,Jones,jonestlin944,F,389-63-3535,1933-09-14,Adult nurse,3502322573711616|04/23|Diners Club,Black,U,500000,AA,17
685,Brian,Hensley,henslrian226,M,455-94-7651,2013-07-04,Legal secretary,4166221638862908|11/30|JCB 16 digit,Other,M,800000,HS,14
686,Melinda,Koch,kochinda150,F,267-72-0549,1985-05-04,Administrator local government,4622808340365127|07/23|Discover,Latino,M,800000,BA,26
687,Shawn,Pierce,pierchawn685,M,027-58-4483,1932-08-24,Quantity surveyor,676311610312|09/29|JCB 16 digit,Latino,D,600000,BA,18
688,David,Strickland,stricavid628,U,306-77-3782,1957-12-25,Research scientist (maths),3558509102244985|03/26|JCB 15 digit,Indian,M,50000,BA,33
689,Brenda,Mills,millsenda839,F,482-93-4211,2015-09-22,Building services engineer,3517461428195782|09/30|VISA 16 digit,Other,M,325000,HS,38
690,Erin,Shaw,shawerin383,U,214-55-2463,1935-07-27,Pharmacist community,374890170048559|04/22|Discover,Other,M,1000000,HS,39
691,Anna,Farley,farleanna828,F,065-31-4901,2020-02-29,Horticulturist commercial,5351198936143888|06/29|Discover,Black,M,450000,MA,7
692,Austin,Kim,kimstin794,M,893-04-8143,1987-04-08,Research scientist (medical),4194790106436|08/26|VISA 13 digit,Other,M,300000,MA,40
693,Timothy,Adams,adamsothy814,M,111-47-7038,1954-02-26,Metallurgist,4085728070203204897|09/27|JCB 16 digit,Latino,M,225000,HS,6
694,Benjamin,Espinoza,espinamin059,M,897-06-2710,1943-08-31,Health and safety adviser,6011597598305703|06/25|Maestro,White,M,450000,BA,33
695,Joshua,Aguilar,aguilshua444,M,268-98-5361,1924-05-02,Clinical psychologist,347956609293688|11/30|VISA 16 digit,White,M,125000,BA,6
696,Aaron,Berger,bergearon346,M,062-41-2603,1985-08-30,Engineer control and instrumentation,4657745802905289|03/28|VISA 16 digit,Latino,M,25000,HS,6
697,Mark,Merritt,merrimark797,M,612-47-1198,1911-04-30,Engineer manufacturing,180083990197848|07/30|Discover,Other,M,25000,BA,38
698,Mary,Scott,scottmary196,F,564-35-9133,1946-02-09,Television/film/video producer,6521948071282567|11/22|American Express,Other,M,700000,DR,35
699,Mary,Scott,scottmary196,F,564-35-9133,1946-02-09,Television/film/video producer,6521948071282567|11/22|American Express,Other,M,700000,DR,35
700,Nancy,Jackson,jacksancy100,F,869-62-2304,2020-01-22,Teacher English as a foreign language,3574474140143923|02/29|VISA 19 digit,Other,M,175000,MA,35
701,Brittany,Adams,adamstany894,U,714-45-1982,1919-10-08,Geneticist molecular,4475909036339505|02/23|JCB 16 digit,White,M,700000,HS,43
702,Brittany,Adams,adamstany894,U,714-45-1982,1919-10-08,Geneticist molecular,4475909036339505|02/23|JCB 16 digit,White,M,700000,HS,43
703,Mary,Cooper,coopemary616,U,857-31-5994,1984-08-02,Air cabin crew,4455830652212|09/30|JCB 16 digit,Latino,S,150000,MA,8
704,Kenneth,White,whiteneth376,U,817-66-2156,1931-09-30,Environmental manager,213167902312818|12/27|Discover,White,M,75000,BA,42
705,Anthony,Johnston,johnshony804,M,818-02-8461,1909-10-30,Holiday representative,344805780915515|05/27|VISA 13 digit,White,M,200000,MA,34
706,Christopher,Smith,smithpher913,M,852-85-2859,1932-10-25,Volunteer coordinator,630410995132|08/29|JCB 16 digit,Latino,S,500000,MA,39
707,Charles,Edwards,edwarrles744,M,878-86-2317,1939-02-13,Pharmacist community,4176371646294|11/24|Mastercard,Other,M,1000000,MA,43
708,Melissa,Adams,adamsissa731,F,874-51-7836,1991-05-04,Lexicographer,6011945549736387|10/28|Discover,Indian,S,350000,HS,11
709,Heather,Gibbs,gibbsther796,F,884-21-5041,1959-01-31,Psychologist clinical,4191011603977|09/24|JCB 16 digit,Black,M,900000,HS,40
710,Eric,Ramsey,ramseeric681,M,416-06-1364,1974-09-01,Research officer political party,4285218051830|05/27|VISA 16 digit,Black,M,400000,DR,30
711,Rachel,Cantrell,cantrchel529,F,331-42-1532,1989-12-29,Designer graphic,4155868359166019|08/22|Discover,Black,M,550000,HS,41
712,Daisy,Scott,scottaisy787,F,746-49-9290,1957-01-29,Programmer systems,4081190167645590|05/31|VISA 19 digit,Other,M,35000,DR,21
713,Patrick,Hill,hillrick083,U,189-92-8259,1941-11-05,Animal technologist,2386386492523512|01/30|VISA 13 digit,Latino,M,35000,HS,42
714,Kristopher,Tate,tatepher612,M,645-68-7802,1937-04-01,Research officer political party,4716934376713|06/25|Mastercard,Asian,M,35000,DR,24
715,Mitchell,Jones,joneshell767,M,372-70-0138,1925-11-21,Charity fundraiser,4879199485427697955|10/29|VISA 16 digit,Black,M,75000,AA,44
716,Amy,Wood,woodamy320,F,757-49-0763,1963-08-24,Buyer industrial,6524130775019465|06/27|JCB 16 digit,Latino,M,1000000,MA,11
717,Ellen,Griffin,griffllen241,F,259-37-6362,2021-06-02,Recycling officer,4891882039683441|03/30|American Express,White,M,250000,BA,44
718,Manuel,Jones,jonesnuel042,M,607-26-9386,1973-10-02,Engineer technical sales,4267958813839171|07/24|JCB 15 digit,Other,D,400000,AA,27
719,Jennifer,Gordon,gordoifer388,F,207-61-4221,1939-08-23,Engineer petroleum,4658951508330213424|09/29|Diners Club,Latino,M,175000,HS,41
720,Daniel,Brewer,breweniel197,M,039-81-1450,1995-12-08,Research scientist (life sciences),639090274650|08/22|American Express,Latino,S,250000,HS,14
